Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-1.74535037196456E-17,-0.00816566234932665,1.62758265662701E-17,0,0,0,0.110137166941154,0.000119442941686907,-2.18819689009832E-21,1.00533007844443E-20,0.000201561725123519,-5.82720918507605E-21,8.42429416869073E-05,0,0,0,0,0,0,package://grasp/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://grasp/meshes/base_link.STL,,grasp_base-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
ld,-8.61561256365606E-19,0.02,0.004,0,0,0,0.08,6.70933333333333E-05,2.52899986831941E-20,-1.69445820945071E-20,6.70933333333333E-05,-4.22319333728353E-22,0.000133333333333333,0,0,0,0,0,0,package://grasp/meshes/ld.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://grasp/meshes/ld.STL,,grasp_d-1,Origin_jd,,jd,fixed,0,-0.035,-0.068,0,0,3.1416,base_link,0,0,0,,,,,,,,,,,,
lu1,0,0,0.06,0,0,0,0.00942477796076938,1.13686384151781E-05,-1.99136488891556E-56,1.19366462190883E-38,1.13686384151781E-05,-5.46392484019368E-39,1.17809724509617E-07,0,0,0,0,0,0,package://grasp/meshes/lu1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://grasp/meshes/lu1.STL,,grasp_u-1,Origin_ju1,Axis_ju1,ju1,fixed,-0.035,-0.013,0.04,1.5708,0,0,base_link,0,0,0,,,,,,,,,,,,
lu2,-6.93889390390723E-18,0,0.06,0,0,0,0.00942477796076938,1.13686384151781E-05,-1.99136488891556E-56,1.19366462190883E-38,1.13686384151781E-05,-5.46392484019368E-39,1.17809724509617E-07,0,0,0,0,0,0,package://grasp/meshes/lu2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://grasp/meshes/lu2.STL,,grasp_u-2,Origin_ju2,Axis_ju2,ju2,fixed,0.035,-0.013,0.04,1.5708,0,0,base_link,0,0,0,,,,,,,,,,,,
